Taxon,pk_freq,F_Hz,log10Hz,min_freq,body_mass,log10mass,ln_mass,family,fam,order,phyloname,phyloname2,Species,Dichr,SongRepSize,MinLat,climPC1,climPC2,newVeg
Crypturellus_obsoletus,2.555273438,2555.273438,3.407437381,1.2845,451,2.654176542,6.11146734,Tinamidae,Tinamous,Tinamiformes,Crypturellus_obsoletus,Crypturellus obsoletus,obsoletus,1,,-33.83789322,-0.356760945,-0.039168078,Forest
Crypturellus_parvirostris,2.124609375,2124.609375,3.327279094,1.29,212,2.326335861,5.356586275,Tinamidae,Tinamous,Tinamiformes,Crypturellus_parvirostris,Crypturellus parvirostris,parvirostris,1,,-28.6061335,0.14464606,-1.612082361,Non-forest
Crypturellus_soui,1.981054688,1981.054688,3.296896465,1.75,198,2.29666519,5.288267031,Tinamidae,Tinamous,Tinamiformes,Crypturellus_soui,Crypturellus soui,soui,1,,-22.53552207,-0.112869633,-0.164773103,Forest
Crypturellus_strigulosus,1.464257813,1464.257813,3.16561755,1.21,390,2.591064607,5.966146739,Tinamidae,Tinamous,Tinamiformes,Crypturellus_strigulosus,Crypturellus strigulosus,strigulosus,1,,-15.65150071,-0.065900457,-0.825529425,Forest
Crypturellus_tataupa,1.981054688,1981.054688,3.296896465,1.4,264,2.421603927,5.575949103,Tinamidae,Tinamous,Tinamiformes,Crypturellus_tataupa,Crypturellus tataupa,tataupa,0,,-31.61183583,0.340320884,-2.161695963,Forest
Crypturellus_transfasciatus,1.406835938,1406.835938,3.148243454,1.19,283,2.451786436,5.645446898,Tinamidae,Tinamous,Tinamiformes,Crypturellus_transfasciatus,Crypturellus transfasciatus,transfasciatus,4,,-5.742908452,-1.327713484,0.331618757,Forest
Crypturellus_undulatus,1.234570313,1234.570313,3.09151583,1.06,540,2.73239376,6.29156914,Tinamidae,Tinamous,Tinamiformes,Crypturellus_undulatus,Crypturellus undulatus,undulatus,0,,-27.79552269,-1.729534302,0.479389809,Forest
Crypturellus_variegatus,1.49296875,1492.96875,3.174050717,1.3455,380,2.579783597,5.940171253,Tinamidae,Tinamous,Tinamiformes,Crypturellus_variegatus,Crypturellus variegatus,variegatus,0,,-20.80189705,-0.809216902,-0.13217908,Forest
Eudromia_elegans,1.95234375,1952.34375,3.290556286,1.46,660,2.819543936,6.492239835,Tinamidae,Tinamous,Tinamiformes,Eudromia_elegans,Eudromia elegans,elegans,0,,-50.1643023,-1.244553031,-0.13927804,Non-forest
Eudromia_formosa,1.693945313,1693.945313,3.228899386,1.53,640,2.806179974,6.461468176,Tinamidae,Tinamous,Tinamiformes,Eudromia_formosa,Eudromia formosa,formosa,0,,-28.32171881,-0.112869633,-0.164773103,Non-forest
Nothocercus_bonapartei,1.464257813,1464.257813,3.16561755,1.18,763,2.882524538,6.637258031,Tinamidae,Tinamous,Tinamiformes,Nothocercus_bonapartei,Nothocercus bonapartei,bonapartei,0,,-5.359363959,-0.112869633,-0.164773103,Forest
Nothoprocta_cinerascens,2.612695313,2612.695313,3.417088766,2.08,475,2.67669361,6.163314804,Tinamidae,Tinamous,Tinamiformes,Nothoprocta_cinerascens,Nothoprocta cinerascens,cinerascens,1,,-41.16728973,-0.353323962,0.294478731,Non-forest
Nothoprocta_ornata,3.746777344,3746.777344,3.573657885,2.87,572,2.757396029,6.349138991,Tinamidae,Tinamous,Tinamiformes,Nothoprocta_ornata,Nothoprocta ornata,ornata,0,,-30.01142764,-0.271526351,-0.228657412,Non-forest
Nothoprocta_pentlandii,3.158203125,3158.203125,3.499440059,1.99,293,2.46686762,5.680172609,Tinamidae,Tinamous,Tinamiformes,Nothoprocta_pentlandii,Nothoprocta pentlandii,pentlandii,0,,-36.90284739,1.821715253,2.087968603,Non-forest
Nothoprocta_perdicaria,3.014648438,3014.648438,3.479236673,2.54,458,2.660865478,6.126869184,Tinamidae,Tinamous,Tinamiformes,Nothoprocta_perdicaria,Nothoprocta perdicaria,perdicaria,0,,-41.76740164,0.161575404,-0.830453126,Non-forest
Nothura_boraquira,2.5265625,2526.5625,3.402530046,2.42,283,2.451786436,5.645446898,Tinamidae,Tinamous,Tinamiformes,Nothura_boraquira,Nothura boraquira,boraquira,0,,-22.71625518,0.167613564,-1.423559154,Non-forest
Nothura_darwinii,2.440429688,2440.429688,3.3874663,2.07,245,2.389166084,5.501258211,Tinamidae,Tinamous,Tinamiformes,Nothura_darwinii,Nothura darwinii,darwinii,0,,-44.4945887,-0.761502553,-0.55675149,Non-forest
Nothura_maculosa,2.64140625,2641.40625,3.421835201,1.999,300,2.477121255,5.703782475,Tinamidae,Tinamous,Tinamiformes,Nothura_maculosa,Nothura maculosa,maculosa,1,,-44.30295507,-1.382918336,0.855586246,Non-forest
Nothura_minor,3.387890625,3387.890625,3.529929381,2.858,166,2.220108088,5.111987788,Tinamidae,Tinamous,Tinamiformes,Nothura_minor,Nothura minor,minor,0,,-28.64408,-0.691961186,-0.599935439,Non-forest
Rhynchotus_maculicollis,1.7,1700,3.230448921,1.5,890,2.949390007,6.791221463,Tinamidae,Tinamous,Tinamiformes,Rhynchotus_maculicollis,Rhynchotus maculicollis,maculicollis,0,,-26.88695914,1.534622553,1.02916254,Non-forest
Rhynchotus_rufescens,2.009765625,2009.765625,3.303145414,1.9,900,2.954242509,6.802394763,Tinamidae,Tinamous,Tinamiformes,Rhynchotus_rufescens,Rhynchotus rufescens,rufescens,0,,-41.16728973,1.630563038,-0.592410153,Non-forest
Tinamotis_ingoufi,1.464257813,1464.257813,3.16561755,1.21,730,2.86332286,6.593044534,Tinamidae,Tinamous,Tinamiformes,Tinamotis_ingoufi,Tinamotis ingoufi,ingoufi,0,,-52.757061,1.623001024,0.767777373,Non-forest
Tinamotis_pentlandii,1.464257813,1464.257813,3.16561755,1.13,895,2.951823035,6.796823718,Tinamidae,Tinamous,Tinamiformes,Tinamotis_pentlandii,Tinamotis pentlandii,pentlandii,0,,-26.41651726,1.537510303,-0.836997924,Non-forest
Tinamus_guttatus,1.119726563,1119.726563,3.049111981,0.93,600,2.77815125,6.396929655,Tinamidae,Tinamous,Tinamiformes,Tinamus_guttatus,Tinamus guttatus,guttatus,0,,-15.02978322,0.167979821,-0.665792313,Forest
Tinamus_major,0.34,340,2.531478917,1.16,1052,3.02201574,6.958448393,Tinamidae,Tinamous,Tinamiformes,Tinamus_major,Tinamus major,major,0,,-18.07077002,1.021311346,-1.875851167,Forest
Tinamus_osgoodi,1.091015625,1091.015625,3.03783097,0.93,1285,3.108903128,7.158513997,Tinamidae,Tinamous,Tinamiformes,Tinamus_osgoodi,Tinamus osgoodi,osgoodi,0,,-13.91359387,-1.125247676,0.794284934,Forest
Tinamus_solitarius,1.291992188,1291.992188,3.111259888,1.13,125,2.096910013,4.828313737,Tinamidae,Tinamous,Tinamiformes,Tinamus_solitarius,Tinamus solitarius,solitarius,0,,-29.81149483,-0.787448684,0.851611764,Forest
Tinamus_tao,1.205859375,1205.859375,3.081296664,1.16,2000,3.301029996,7.60090246,Tinamidae,Tinamous,Tinamiformes,Tinamus_tao,Tinamus tao,tao,0,,-17.31738703,-0.97274628,0.324784659,Forest
Archilochus_alexandri,4.7788,4778.8,3.679318855,3.51669,3.3,0.51851394,1.193922468,Trochilidae,Hummingbirds,Apodiformes,Archilochus_alexandri,Archilochus alexandri,alexandri,3,,25.49534358,-0.403058541,-0.737527775,Forest
Selasphorus_platycercus,6.37,6370,3.804139432,1.29,3.5,0.544068044,1.252762968,Trochilidae,Hummingbirds,Apodiformes,Selasphorus_platycercus,Selasphorus platycercus,platycercus,6,,14.08483045,1.666835766,-0.744248043,Forest
Selasphorus_rufus,6.97,6970,3.843232778,0.43,3.5,0.544068044,1.252762968,Trochilidae,Hummingbirds,Apodiformes,Selasphorus_rufus,Selasphorus rufus,rufus,9,,41.86702728,-0.177437216,1.705044693,Forest
Selasphorus_sasin,2.23,2230,3.348304863,1.03,3.3,0.51851394,1.193922468,Trochilidae,Hummingbirds,Apodiformes,Selasphorus_sasin,Selasphorus sasin,sasin,7,,32.80123138,-0.374533886,-0.178306957,Non-forest
Campylorhynchus_brunneicapillus,1.93,1930,3.285557309,,38.9,1.589949601,3.660994251,Troglodytidae,Wrens,Passeriformes,Campylorhynchus_brunneicapillus,Campylorhynchus brunneicapillus,brunneicapillus,0,,19.31430963,-0.211172791,-0.748074837,Non-forest
Catherpes_mexicanus,4.06,4060,3.608526034,,12.7,1.103803721,2.541601993,Troglodytidae,Wrens,Passeriformes,Catherpes_mexicanus,Catherpes mexicanus,mexicanus,0,3,15.82820511,0.400740869,-3.255647696,Non-forest
Cistothorus_palustris,4.86,4860,3.686636269,,11.7,1.068185862,2.459588842,Troglodytidae,Wrens,Passeriformes,Cistothorus_palustris,Cistothorus palustris,palustris,0,,19.32649853,1.593941984,2.593182802,Non-forest
Microcerculus_marginatus,2.03833,2038.33,3.309274496,1.435,18,1.255272505,2.890371758,Troglodytidae,Wrens,Passeriformes,Microcerculus_marginatus,Microcerculus marginatus,marginatus,0,,-17.18511643,1.329230327,0.231765177,Forest
Salpinctes_obsoletus,3.73666,3736.66,3.572483583,2.67581,16.5,1.217483944,2.803360381,Troglodytidae,Wrens,Passeriformes,Salpinctes_obsoletus,Salpinctes obsoletus,obsoletus,0,9.4,10.65711725,1.634266532,0.811222385,Non-forest
Thryomanes_bewickii,4.13,4130,3.615950052,2.27,9.9,0.995635195,2.292534757,Troglodytidae,Wrens,Passeriformes,Thryomanes_bewickii,Thryomanes bewickii,bewickii,0,16,16.27401652,-0.026700231,-1.551322102,Non-forest
Thryothorus_genibarbis,1.98067,1980.67,3.296812124,1.29133,19,1.278753601,2.944438979,Troglodytidae,Wrens,Passeriformes,Thryothorus_genibarbis,Thryothorus genibarbis,genibarbis,0,,-22.30914115,0.148529084,-0.123135078,Forest
Thryothorus_ludovicianus,2.606,2606,3.415974411,1.864,17.2,1.235528447,2.844909384,Troglodytidae,Wrens,Passeriformes,Thryothorus_ludovicianus,Thryothorus ludovicianus,ludovicianus,0,28,12.6374255,1.53415158,4.800220092,Forest
Troglodytes_aedon,4.18,4180,3.621176282,,10.8,1.033423755,2.379546134,Troglodytidae,Wrens,Passeriformes,Troglodytes_aedon,Troglodytes aedon,aedon,0,220,-55.72139028,0.873430832,-0.537345348,Forest
Troglodytes_troglodytes,6.52,6520,3.814247596,,8.9,0.949390007,2.186051277,Troglodytidae,Wrens,Passeriformes,Troglodytes_troglodytes,Troglodytes troglodytes,troglodytes,0,6.5,27.57302243,1.509735631,0.238385109,Forest
Trogon_collaris,1.55,1550,3.190331698,1.29167,59,1.770852012,4.077537444,Trogonidae,Trogons,Trogoniformes,Trogon_collaris,Trogon collaris,collaris,10,,-23.00566986,0.688499986,-0.159689761,Forest
Trogon_melanurus,0.88967,889.67,2.949228946,0.57367,122,2.086359831,4.804021045,Trogonidae,Trogons,Trogoniformes,Trogon_melanurus,Trogon melanurus,melanurus,10,,-16.42751742,-1.129621092,-0.09640668,Forest
Trogon_violaceus,1.378,1378,3.139249218,0.91833,44,1.643452676,3.784189634,Trogonidae,Trogons,Trogoniformes,Trogon_violaceus,Trogon violaceus,violaceus,10,,-15.60744454,1.609314457,2.755807596,Forest
Trogon_viridis,1.23367,1233.67,3.091199004,0.91833,91,1.959041392,4.510859507,Trogonidae,Trogons,Trogoniformes,Trogon_viridis,Trogon viridis,viridis,10,,-26.94355166,1.629955827,0.049004575,Forest
Catharus_guttatus,3.54,3540,3.549003262,,30.1,1.478566496,3.404525172,Turdidae,Thrushes,Passeriformes,Catharus_guttatus,Catharus guttatus,guttatus,0,13,30.97128427,1.600235799,1.282842231,Forest
Hylocichla_mustelina,3.292,3292,3.517459827,1.924,47.8,1.679427897,3.867025639,Turdidae,Thrushes,Passeriformes,Hylocichla_mustelina,Hylocichla mustelina,mustelina,0,18,29.11700271,1.603480818,0.777592425,Forest
Sialia_currucoides,2.06,2060,3.31386722,1.55,29.6,1.471291711,3.387774361,Turdidae,Thrushes,Passeriformes,Sialia_currucoides,Sialia currucoides,currucoides,9,2,30.61829195,-0.859707442,1.179655793,Non-forest
Sialia_mexicana,2.67,2670,3.426511261,1.72,25.8,1.411619706,3.250374492,Turdidae,Thrushes,Passeriformes,Sialia_mexicana,Sialia mexicana,mexicana,7,,18.57356083,0.195987745,-1.426504909,Non-forest
Sialia_sialis,2.41,2410,3.382017043,1.8,27.5,1.439332694,3.314186005,Turdidae,Thrushes,Passeriformes,Sialia_sialis,Sialia sialis,sialis,10,,12.84628987,-0.908559451,0.706695996,Forest
Turdus_iliacus,4.62,4620,3.664641976,1.95,75.5,1.877946952,4.324132656,Turdidae,Thrushes,Passeriformes,Turdus_iliacus,Turdus iliacus,iliacus,0,1,49.18796235,-1.47529966,0.641388114,Non-forest
Turdus_merula,2.34,2340,3.369215857,1.44,103,2.012837225,4.634728988,Turdidae,Thrushes,Passeriformes,Turdus_merula,Turdus merula,merula,6,32,-54.77828548,-0.462259322,0.886366444,Forest
Turdus_migratorius,2.35,2350,3.371067862,1.77,78.5,1.894869657,4.363098625,Turdidae,Thrushes,Passeriformes,Turdus_migratorius,Turdus migratorius,migratorius,4,,15.91981607,-0.112869633,-0.164773103,Forest
Turdus_philomelos,2.5,2500,3.397940009,1.95,68.9,1.838219222,4.232656178,Turdidae,Thrushes,Passeriformes,Turdus_philomelos,Turdus philomelos,philomelos,0,171,-54.77828581,-0.009228304,-1.290642292,Forest
Turdus_pilaris,4.35,4350,3.638489257,1.25,106,2.025305865,4.663439094,Turdidae,Thrushes,Passeriformes,Turdus_pilaris,Turdus pilaris,pilaris,0,,38.5822209,0.280493881,-2.910969439,Non-forest
Turdus_ruficollis,2.49,2490,3.396199347,1.43,83,1.919078092,4.418840608,Turdidae,Thrushes,Passeriformes,Turdus_ruficollis,Turdus ruficollis,ruficollis,4,,30.10186935,-1.114676097,0.584755184,Forest
Turdus_torquatus,2.95,2950,3.469822016,1.99,109,2.037426498,4.691347882,Turdidae,Thrushes,Passeriformes,Turdus_torquatus,Turdus torquatus,torquatus,4,,36.08607514,-1.326579547,0.660794231,Non-forest
Turdus_viscivorus,2.65,2650,3.423245874,1.83,112,2.049218023,4.718498871,Turdidae,Thrushes,Passeriformes,Turdus_viscivorus,Turdus viscivorus,viscivorus,0,220,28.09623217,-1.013027218,-0.260132194,Forest
Zoothera_naevia,3.18,3180,3.50242712,,78.4,1.894316063,4.361823927,Turdidae,Thrushes,Passeriformes,Zoothera_naevia,Zoothera naevia,naevia,4,,39.43946075,-0.112869633,-0.164773103,Forest
Attila_spadiceus,2.18167,2181.67,3.33878906,1.75067,35,1.544068044,3.555348061,Tyrannidae,Tyrant flycatchers,Passeriformes,Attila_spadiceus,Attila spadiceus,spadiceus,1,,-23.01305772,-0.648129249,-0.136772101,Forest
Contopus_cooperi,3.12,3120,3.494154594,2.34,32.1,1.506505032,3.46885603,Tyrannidae,Tyrant flycatchers,Passeriformes,Contopus_cooperi,Contopus cooperi,cooperi,0,1,29.44172765,-1.438886631,0.188654674,Forest
Contopus_pertinax,3.04,3040,3.482873584,2.17,27.2,1.434568904,3.303216973,Tyrannidae,Tyrant flycatchers,Passeriformes,Contopus_pertinax,Contopus pertinax,pertinax,0,1,12.74398115,-0.112869633,-0.164773103,Forest
Contopus_sordidulus,3.36,3360,3.526339277,3.07,13.1,1.117271296,2.57261223,Tyrannidae,Tyrant flycatchers,Passeriformes,Contopus_sordidulus,Contopus sordidulus,sordidulus,0,,7.314932385,-0.799271441,1.453134669,Forest
Contopus_virens,3.92,3920,3.593286067,3.04,13.9,1.1430148,2.63188884,Tyrannidae,Tyrant flycatchers,Passeriformes,Contopus_virens,Contopus virens,virens,0,,27.90162659,-0.766126483,0.485542938,Forest
Empidonax_difficilis,5.58,5580,3.746634199,,10.7,1.029383778,2.370243741,Tyrannidae,Tyrant flycatchers,Passeriformes,Empidonax_difficilis,Empidonax difficilis,difficilis,0,3,30.54192274,-0.112869633,-0.164773103,Forest
Empidonax_traillii,4.27,4270,3.630427875,,13.1,1.117271296,2.57261223,Tyrannidae,Tyrant flycatchers,Passeriformes,Empidonax_traillii,Empidonax traillii,traillii,0,3,29.49529457,0.208227197,-1.30176006,Forest
Empidonax_virescens,5.332,5332,3.726890141,2.337,12.6,1.100370545,2.533696814,Tyrannidae,Tyrant flycatchers,Passeriformes,Empidonax_virescens,Empidonax virescens,virescens,0,,26.59004562,0.126370113,-0.763368187,Forest
Empidonax_wrightii,3.87964,3879.64,3.588791428,2.27685,12.5,1.096910013,2.525728644,Tyrannidae,Tyrant flycatchers,Passeriformes,Empidonax_wrightii,Empidonax wrightii,wrightii,0,,32.07966939,-0.230368457,0.180589125,Forest
Hemitriccus_flammulatus,2.014,2014,3.304059466,1.267,10.25,1.010723865,2.327277706,Tyrannidae,Tyrant flycatchers,Passeriformes,Hemitriccus_flammulatus,Hemitriccus flammulatus,flammulatus,0,,-17.84983178,0.956517371,-1.608571772,Forest
Hemitriccus_griseipectus,3.935,3935,3.594944737,2.462,8.95,0.951823035,2.191653532,Tyrannidae,Tyrant flycatchers,Passeriformes,Hemitriccus_griseipectus,Hemitriccus griseipectus,griseipectus,0,,-17.9287047,-0.08829624,-0.675446878,Forest
Lathrotriccus_euleri,3.99033,3990.33,3.601008813,2.842,11,1.041392685,2.397895273,Tyrannidae,Tyrant flycatchers,Passeriformes,Lathrotriccus_euleri,Lathrotriccus euleri,euleri,0,,-35.2879715,-0.515415957,1.586540642,Forest
Lophotriccus_galeatus,2.29633,2296.33,3.3610343,1.80833,6.6,0.819543936,1.887069649,Tyrannidae,Tyrant flycatchers,Passeriformes,Lophotriccus_galeatus,Lophotriccus galeatus,galeatus,0,,-10.08571053,-0.112869633,-0.164773103,Forest
Myiarchus_cinerascens,2.65876,2658.76,3.424679136,2.22427,28.2,1.450249108,3.339321978,Tyrannidae,Tyrant flycatchers,Passeriformes,Myiarchus_cinerascens,Myiarchus cinerascens,cinerascens,0,2,19.49664182,-0.059669029,0.017814213,Non-forest
Myiarchus_crinitus,2.67,2670,3.426511261,1.86,32.1,1.506505032,3.46885603,Tyrannidae,Tyrant flycatchers,Passeriformes,Myiarchus_crinitus,Myiarchus crinitus,crinitus,0,,8.607776642,1.14082782,-2.783944648,Forest
Myiarchus_tuberculifer,2.62,2620,3.418301291,2.21,18.2,1.260071388,2.901421594,Tyrannidae,Tyrant flycatchers,Passeriformes,Myiarchus_tuberculifer,Myiarchus tuberculifer,tuberculifer,0,3,-26.87252045,1.537390029,-1.341402549,Forest
Myiarchus_tyrannulus,2.19,2190,3.340444115,1.63,43.8,1.641474111,3.779633817,Tyrannidae,Tyrant flycatchers,Passeriformes,Myiarchus_tyrannulus,Myiarchus tyrannulus,tyrannulus,0,,-32.56243911,-0.112869633,-0.164773103,Forest
Myiopagis_gaimardii,3.87533,3875.33,3.58830869,2.928,12,1.079181246,2.48490665,Tyrannidae,Tyrant flycatchers,Passeriformes,Myiopagis_gaimardii,Myiopagis gaimardii,gaimardii,0,,-21.85618019,0.805074037,2.441360858,Forest
Onychorhynchus_coronatus,2.928,2928,3.466571072,2.12433,14,1.146128036,2.63905733,Tyrannidae,Tyrant flycatchers,Passeriformes,Onychorhynchus_coronatus,Onychorhynchus coronatus,coronatus,2,,-25.90897487,-0.112869633,-0.164773103,Forest
Ornithion_inerme,4.99533,4995.33,3.698564184,4.07633,7,0.84509804,1.945910149,Tyrannidae,Tyrant flycatchers,Passeriformes,Ornithion_inerme,Ornithion inerme,inerme,0,,-22.2251644,-1.335087683,0.101766997,Forest
Platyrinchus_platyrhynchos,2.66933,2669.33,3.426402267,2.03833,12,1.079181246,2.48490665,Tyrannidae,Tyrant flycatchers,Passeriformes,Platyrinchus_platyrhynchos,Platyrinchus platyrhynchos,platyrhynchos,1,,-15.88505395,-0.112869633,-0.164773103,Forest
Ramphotrigon_fuscicauda,2.511,2511,3.399846713,1.599,19,1.278753601,2.944438979,Tyrannidae,Tyrant flycatchers,Passeriformes,Ramphotrigon_fuscicauda,Ramphotrigon fuscicauda,fuscicauda,0,,-15.116941,-0.752575081,1.175757236,Forest
Ramphotrigon_megacephalum,1.40667,1406.67,3.148192225,1.205,14,1.146128036,2.63905733,Tyrannidae,Tyrant flycatchers,Passeriformes,Ramphotrigon_megacephalum,Ramphotrigon megacephalum,megacephalum,0,,-27.33645439,0.168937249,-1.122888003,Forest
Ramphotrigon_ruficauda,1.812,1812,3.258158193,1.281,19.75,1.2955671,2.983153491,Tyrannidae,Tyrant flycatchers,Passeriformes,Ramphotrigon_ruficauda,Ramphotrigon ruficauda,ruficauda,0,,-16.38110992,-0.436118771,0.016573597,Forest
Rhytipterna_simplex,1.77933,1779.33,3.250256501,1.49267,36,1.556302501,3.583518938,Tyrannidae,Tyrant flycatchers,Passeriformes,Rhytipterna_simplex,Rhytipterna simplex,simplex,4,,-25.46278001,-0.160550621,-0.20375832,Forest
Sayornis_nigricans,5.25,5250,3.720159303,2.41,19.5,1.290034611,2.970414466,Tyrannidae,Tyrant flycatchers,Passeriformes,Sayornis_nigricans,Sayornis nigricans,nigricans,1,,-29.12363422,-0.112869633,-0.164773103,Non-forest
Sayornis_phoebe,4.51,4510,3.654176542,3.12,19.7,1.294466226,2.980618636,Tyrannidae,Tyrant flycatchers,Passeriformes,Sayornis_phoebe,Sayornis phoebe,phoebe,0,2,28.79016304,0.814446025,-1.573131182,Forest
Sayornis_saya,2.85,2850,3.45484486,2.32,20.9,1.320146286,3.039749159,Tyrannidae,Tyrant flycatchers,Passeriformes,Sayornis_saya,Sayornis saya,saya,0,2,23.16009672,0.295910045,-1.305010496,Non-forest
Tyrannus_verticalis,3.04,3040,3.482873584,,39.6,1.597695186,3.678829118,Tyrannidae,Tyrant flycatchers,Passeriformes,Tyrannus_verticalis,Tyrannus verticalis,verticalis,1,,26.0482254,-0.783045134,0.89054881,Forest
Tyrannus_vociferans,2.86355,2863.55,3.456904771,0.92754,45.6,1.658964843,3.819907717,Tyrannidae,Tyrant flycatchers,Passeriformes,Tyrannus_vociferans,Tyrannus vociferans,vociferans,1,,16.36428927,1.700599404,0.165189109,Forest
Tyto_alba,1.77,1770,3.247973266,1.17,416,2.619093331,6.03068526,Tytonidae,Barn-owls,Strigiformes,Tyto_alba,Tyto alba,alba,1,,-55.24931258,-0.291379316,-0.669144637,Non-forest
Tyto_capensis,2.32,2320,3.365487985,0.6,419,2.622214023,6.03787092,Tytonidae,Barn-owls,Strigiformes,Tyto_capensis,Tyto capensis,capensis,0,,-33.2588702,1.70022652,1.213446204,Non-forest
Tyto_novaehollandiae,3.1,3100,3.491361694,1.46,632,2.800717078,6.448889394,Tytonidae,Barn-owls,Strigiformes,Tyto_novaehollandiae,Tyto novaehollandiae,novaehollandiae,0,,-43.64397007,-0.46234193,-0.460629226,Forest
Tyto_tenebricosa,1.63,1630,3.212187604,1.2,492,2.691965103,6.198478716,Tytonidae,Barn-owls,Strigiformes,Tyto_tenebricosa,Tyto tenebricosa,tenebricosa,0,,-39.50881001,1.696609604,0.888075574,Forest
Hylophilus_semicinereus,3.15767,3157.67,3.499366741,2.239,13,1.113943352,2.564949357,Vireonidae,Vireos,Passeriformes,Hylophilus_semicinereus,Hylophilus semicinereus,semicinereus,0,,-14.28323949,-1.929285905,0.090628491,Forest
Vireo_altiloquus,3.2,3200,3.505149978,2.01,19,1.278753601,2.944438979,Vireonidae,Vireos,Passeriformes,Vireo_altiloquus,Vireo altiloquus,altiloquus,0,15,11.99237442,1.60580092,-0.490887145,Forest
Vireo_atricapilla,4.44,4440,3.64738297,1.98,9.2,0.963787827,2.219203484,Vireonidae,Vireos,Passeriformes,Vireo_atricapilla,Vireo atricapilla,atricapilla,1,,24.02918,0.897830037,-0.351744756,Non-forest
Vireo_bellii,3.18,3180,3.50242712,1.66,8.5,0.929418926,2.140066163,Vireonidae,Vireos,Passeriformes,Vireo_bellii,Vireo bellii,bellii,0,,21.36401468,-0.112869633,-0.164773103,Non-forest
Vireo_cassinii,3.07,3070,3.487138375,,14.7,1.167317335,2.687847494,Vireonidae,Vireos,Passeriformes,Vireo_cassinii,Vireo cassinii,cassinii,0,,23.2688088,0.346291781,-0.645553776,Forest
Vireo_flavifrons,3.04,3040,3.482873584,2.21,18,1.255272505,2.890371758,Vireonidae,Vireos,Passeriformes,Vireo_flavifrons,Vireo flavifrons,flavifrons,0,6,28.06743082,-0.597138178,1.19790753,Forest
Vireo_gilvus,3.66,3660,3.563481085,2.28,12.7,1.103803721,2.541601993,Vireonidae,Vireos,Passeriformes,Vireo_gilvus,Vireo gilvus,gilvus,0,,16.11040615,1.658804716,1.293449259,Forest
Vireo_griseus,3.3,3300,3.51851394,1.79,11.4,1.056904851,2.433613355,Vireonidae,Vireos,Passeriformes,Vireo_griseus,Vireo griseus,griseus,0,5.2,20.08535834,0.704975282,-2.309303546,Non-forest
Vireo_huttoni,3.93,3930,3.59439255,2.72,11.3,1.053078443,2.424802726,Vireonidae,Vireos,Passeriformes,Vireo_huttoni,Vireo huttoni,huttoni,0,,14.13051783,0.716180321,-0.773161234,Forest
Vireo_olivaceus,2.99,2990,3.475671188,2.2,16.2,1.209515015,2.785011242,Vireonidae,Vireos,Passeriformes,Vireo_olivaceus,Vireo olivaceus,olivaceus,0,43,-36.2547381,-0.112869633,-0.164773103,Forest
Vireo_philadelphicus,3.65,3650,3.562292864,2.46,11.5,1.06069784,2.442347035,Vireonidae,Vireos,Passeriformes,Vireo_philadelphicus,Vireo philadelphicus,philadelphicus,0,,43.54954528,1.578558788,0.251791136,Forest
Vireo_plumbeus,3.04,3040,3.482873584,1.89,14.7,1.167317335,2.687847494,Vireonidae,Vireos,Passeriformes,Vireo_plumbeus,Vireo plumbeus,plumbeus,0,16,13.9647366,-1.237499526,0.586147472,Forest
Vireo_solitarius,4.08,4080,3.610660163,2.62,15.3,1.184691431,2.727852828,Vireonidae,Vireos,Passeriformes,Vireo_solitarius,Vireo solitarius,solitarius,0,15,34.76293232,-1.157618048,0.982352403,Forest
Vireo_vicinior,2.85,2850,3.45484486,1.88,12.8,1.10720997,2.549445171,Vireonidae,Vireos,Passeriformes,Vireo_vicinior,Vireo vicinior,vicinior,0,,28.54618594,-0.806163881,-0.058704746,Forest
Vireolanius_leucotis,2.35367,2353.67,3.371745572,1.837,26,1.414973348,3.258096538,Vireonidae,Vireos,Passeriformes,Vireolanius_leucotis,Vireolanius leucotis,leucotis,0,,-17.99333988,-0.217690178,0.557455288,Forest
Zosterops_lateralis,4.27,4270,3.630427875,3.08,12.7,1.103803721,2.541601993,Zosteropidae,White-eyes,Passeriformes,Zosterops_lateralis,Zosterops lateralis,lateralis,1,,-52.60759333,-0.112869633,-0.164773103,Forest
